DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1957849
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Departure,International,Commuter,0
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1918767
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Arrival,Domestic,Commuter,141096
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Arrival,International,Charter,575
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Departure,Domestic,Commuter,23747
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2400638
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Arrival,International,Charter,231
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,901919
04/18/2018 03:12:41 PM,04/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,609581
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Arrival,International,Charter,7
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Departure,International,Commuter,1689
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2419169
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1747732
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2164662
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Departure,Domestic,Charter,170
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Departure,International,Charter,0
05/04/2020 06:39:48 AM,01/01/2020 12:00:00 AM,Departure,Domestic,Charter,1215
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Departure,International,Charter,400
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,904854
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1956610
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2579984
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Arrival,International,Commuter,4393
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Departure,Domestic,Charter,1283
12/10/2018 06:01:26 AM,10/01/2018 12:00:00 AM,Arrival,Domestic,Charter,556
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Departure,Domestic,Charter,1544
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Arrival,Domestic,Charter,245
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2984321
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Departure,International,Scheduled Carriers,583948
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Arrival,Domestic,Charter,351
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Arrival,International,Charter,659
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2588048
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Departure,International,Scheduled Carriers,738090
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,892009
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Departure,International,Charter,716
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Departure,International,Charter,454
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Arrival,International,Scheduled Carriers,1088348
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,684428
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Departure,International,Charter,11
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,42189
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,813144
08/21/2018 11:02:45 AM,07/01/2018 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2922417
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Arrival,Domestic,Charter,1720
10/29/2018 10:20:51 AM,05/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,911077
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,898190
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Departure,Domestic,Charter,1512
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Arrival,Domestic,Commuter,1476
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1943764
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Departure,Domestic,Commuter,930
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Departure,Domestic,Charter,590
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1466166
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Arrival,Domestic,Charter,722
11/10/2019 06:01:31 AM,08/01/2019 12:00:00 AM,Arrival,International,Scheduled Carriers,1247655
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,Arrival,Domestic,Charter,48
06/29/2020 07:20:39 AM,05/01/2020 12:00:00 AM,Departure,Domestic,Scheduled Carriers,250998
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1950406
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,Departure,International,Scheduled Carriers,1068232
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,Departure,Domestic,Charter,491
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1696855
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Arrival,International,Charter,128
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2139177
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Departure,Domestic,Commuter,141324
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2126552
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,Departure,Domestic,Scheduled Carriers,697304
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,Arrival,Domestic,Charter,496
03/01/2019 11:09:59 AM,01/01/2019 12:00:00 AM,Departure,International,Charter,3
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Arrival,International,Charter,286
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Departure,Domestic,Charter,290
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1951129
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Departure,International,Charter,334
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Departure,Domestic,Charter,1508
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Departure,International,Commuter,4558
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Arrival,Domestic,Charter,792
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Arrival,Domestic,Charter,253
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1636819
01/10/2021 06:01:37 AM,11/01/2020 12:00:00 AM,Arrival,Domestic,Charter,1505
08/24/2018 11:01:04 AM,07/01/2018 12:00:00 AM,Departure,Domestic,Charter,171
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Departure,International,Scheduled Carriers,1017739
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Departure,Domestic,Commuter,164379
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Arrival,Domestic,Charter,1599
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1607
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2005070
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Departure,International,Commuter,5070
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,Arrival,Domestic,Charter,2053
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1922139
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Arrival,Domestic,Charter,2607
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Departure,Domestic,Charter,379
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1696586
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2010458
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Arrival,Domestic,Charter,210
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1561959
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Arrival,Domestic,Commuter,49
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Arrival,International,Charter,184
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Departure,International,Commuter,3794
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Arrival,International,Charter,1061
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1874453
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Departure,International,Scheduled Carriers,659534
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Departure,Domestic,Commuter,161230
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Departure,International,Scheduled Carriers,951897
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,75348
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Arrival,Domestic,Charter,779
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,64609
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,Departure,International,Scheduled Carriers,1083831
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1273
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Departure,Domestic,Commuter,67010
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1843685
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2777599
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2318952
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1964766
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2539210
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1665955
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Arrival,International,Scheduled Carriers,848122
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2450278
04/08/2020 09:58:08 AM,02/01/2020 12:00:00 AM,Departure,International,Scheduled Carriers,770466
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Arrival,Domestic,Charter,1172
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Departure,Domestic,Charter,371
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Arrival,International,Scheduled Carriers,740747
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Departure,Domestic,Charter,610
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Arrival,Domestic,Charter,2134
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,691292
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2230082
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Arrival,International,Scheduled Carriers,1004458
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Arrival,Domestic,Commuter,169438
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,672460
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Departure,Domestic,Commuter,136146
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Arrival,Domestic,Charter,2497
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Arrival,International,Charter,445
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,72300
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Arrival,Domestic,Charter,2700
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Arrival,International,Charter,5
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Departure,Domestic,Charter,31
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Departure,International,Charter,297
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Departure,Domestic,Charter,217
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2013122
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,834597
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,Departure,Domestic,Charter,785
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Arrival,International,Scheduled Carriers,1131009
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1364814
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Arrival,International,Commuter,0
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Departure,Domestic,Charter,287
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Departure,Domestic,Commuter,165153
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,796929
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,46907
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,716726
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Arrival,Domestic,Charter,481
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1857973
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Departure,International,Scheduled Carriers,1225169
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2024477
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,47259
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Departure,International,Charter,8
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2381112
08/10/2018 06:01:24 AM,07/01/2018 12:00:00 AM,Arrival,International,Charter,102
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Departure,International,Charter,584
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2535278
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,627113
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Departure,International,Charter,38
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Departure,International,Charter,211
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Departure,International,Charter,437
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1665982
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Departure,Domestic,Commuter,159189
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,1055191
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,775151
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Departure,Domestic,Charter,1893
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2297160
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,680231
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Departure,International,Charter,659
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Arrival,International,Scheduled Carriers,866526
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,141013
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,Arrival,International,Charter,2
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1724161
03/10/2020 06:01:27 AM,02/01/2020 12:00:00 AM,Departure,Domestic,Charter,806
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,671177
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,840963
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2483310
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Departure,International,Charter,99
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Arrival,Domestic,Commuter,157884
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Arrival,International,Commuter,6499
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Departure,Domestic,Charter,1056
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Arrival,International,Scheduled Carriers,638866
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,739197
05/04/2020 06:39:48 AM,01/01/2020 12:00:00 AM,Arrival,International,Charter,17
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,704449
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2444395
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Arrival,Domestic,Charter,206
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,28149
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,Arrival,Domestic,Charter,1047
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Arrival,Domestic,Charter,708
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,131325
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Departure,International,Charter,4
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Arrival,International,Charter,6
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2663000
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,Arrival,International,Charter,27
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,127169
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Arrival,International,Scheduled Carriers,725426
08/27/2020 07:15:54 AM,07/01/2020 12:00:00 AM,Departure,Domestic,Charter,264
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Departure,Domestic,Commuter,532
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Departure,Domestic,Charter,1035
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2131719
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,69877
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1685571
10/29/2018 10:20:51 AM,10/01/2017 12:00:00 AM,Arrival,International,Scheduled Carriers,989663
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Arrival,International,Charter,467
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Departure,International,Charter,189
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Arrival,International,Commuter,5239
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1786166
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,595604
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1748443
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Departure,Domestic,Commuter,0
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Departure,Domestic,Commuter,155142
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,670053
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,Arrival,International,Charter,3
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Departure,Domestic,Charter,574
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Departure,Domestic,Charter,876
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Arrival,International,Charter,115
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Departure,International,Charter,342
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Arrival,Domestic,Charter,489
03/01/2019 11:09:59 AM,01/01/2019 12:00:00 AM,Arrival,Domestic,Charter,1401
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,24384
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Departure,International,Scheduled Carriers,1182525
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Arrival,Domestic,Charter,404
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Arrival,International,Charter,731
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Departure,Domestic,Charter,695
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Arrival,International,Charter,335
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Arrival,International,Charter,1399
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2591582
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Arrival,Domestic,Charter,861
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Departure,Domestic,Charter,797
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2084826
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Departure,Domestic,Charter,795
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Departure,International,Charter,48
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Departure,Domestic,Commuter,23131
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,770762
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Departure,Domestic,Charter,55
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,Departure,Domestic,Commuter,165666
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,9363
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2445911
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,Arrival,International,Scheduled Carriers,1064728
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Departure,Domestic,Commuter,128100
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Arrival,Domestic,Commuter,118820
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,680546
10/29/2018 10:20:51 AM,02/01/2018 12:00:00 AM,Arrival,International,Scheduled Carriers,870266
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Arrival,International,Charter,386
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,45593
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1408990
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Departure,International,Commuter,4286
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,740716
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Arrival,Domestic,Commuter,157832
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,116208
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1608760
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1763255
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Arrival,Domestic,Charter,375
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Departure,International,Scheduled Carriers,976689
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Departure,Domestic,Charter,479
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2328248
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Departure,Domestic,Charter,1526
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2453034
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,729813
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Arrival,International,Commuter,3129
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Arrival,International,Scheduled Carriers,704450
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Departure,International,Charter,38
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2224644
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Departure,Domestic,Commuter,63
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,Departure,Domestic,Charter,808
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1381873
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,Arrival,Domestic,Charter,536
11/10/2018 06:01:27 AM,09/01/2018 12:00:00 AM,Arrival,International,Scheduled Carriers,1061480
07/10/2019 06:01:27 AM,05/01/2019 12:00:00 AM,Arrival,International,Charter,11
06/10/2020 06:01:27 AM,05/01/2020 12:00:00 AM,Departure,International,Charter,2423
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2538167
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Arrival,International,Scheduled Carriers,833504
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1598923
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,Departure,International,Scheduled Carriers,959333
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,Departure,Domestic,Commuter,22142
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Departure,International,Commuter,0
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,21734
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,55331
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,761179
